trend_scope,year,month,month_num,commodity_group,pest_family,province,municipality,incident_records,incident_points,affected_area_ha,affected_farmers,treated_area_ha,untreated_area_ha,treatment_gap_ha,avg_infestation_pct,max_infestation_pct,avg_severity,high_severity_records,top_pest_family,top_commodity,risk_score,risk_class
municipality_year,2022,,,,,Nueva Vizcaya,Dupax del Sur,6,6,130.25,145,130.25,0,0,26.67,40,0,0,Rbb,rice,15,Watchlist
municipality_year,2022,,,,,Nueva Vizcaya,Kasibu,40,40,168.47,406,168.37,0,0,19.32,50,0,1,Blast/Blight/Spot,rice,7.85,Watchlist
municipality_year,2022,,,,,Nueva Vizcaya,Kayapa,1,1,2,5,2,0,0,80,80,0,1,Fall Armyworm,corn,21.5,Watchlist
municipality_year,2022,,,,,Nueva Vizcaya,Quezon,16,16,330,453,330,0,0,16.56,50,0,1,Blast/Blight/Spot,rice,12.37,Watchlist
municipality_year,2022,,,,,Nueva Vizcaya,Solano,20,20,337.4,303,337.4,0,0,15.15,38,0,0,Fall Armyworm,rice,9.43,Watchlist
municipality_year,2022,,,,,Nueva Vizcaya,Villaverde,10,10,219,202,224,0,0,9.4,20,0,0,Fall Armyworm,rice,9.63,Watchlist
municipality_year,2022,,,,,Quirino,Aglipay,46,46,457.9,419,459.4,0,0,20.8,60,0,1,Blast/Blight/Spot,rice,8.72,Watchlist
municipality_year,2022,,,,,Quirino,Cabarroguis,74,74,505.2,740,502.2,0,0,13.05,70,0,1,Blast/Blight/Spot,rice,6.31,Watchlist
municipality_year,2022,,,,,Quirino,Diffun,87,87,636.2,397,606.1,0,0,11.6,50,0,2,Blast/Blight/Spot,rice,4.89,Watchlist
municipality_year,2022,,,,,Quirino,Maddela,58,58,290.55,653,290.55,0,0,13.91,40,0,0,Plant Hopper,rice,5.76,Watchlist
municipality_year,2022,,,,,Quirino,Nagtipunan,1,1,2.8,2,2.8,0,0,9,9,0,0,Fall Armyworm,corn,3.1,Watchlist
municipality_year,2022,,,,,Quirino,Naguilian,12,12,39.95,50,39.95,0,0,19.17,30,0,0,Blast/Blight/Spot,rice,6.26,Watchlist
municipality_year,2022,,,,,Quirino,Saguday,27,27,240.6,206,240.6,0,0,13.3,31,0,0,Blast/Blight/Spot,rice,6.35,Watchlist
municipality_year,2023,,,,,Cagayan,Alcala,1,1,5.7,10,5.7,0,0,15,15,0,0,Fall Armyworm,corn,7,Watchlist
municipality_year,2023,,,,,Cagayan,Amulung,4,4,71,27,81,0,0,11.25,20,0,0,Blast/Blight/Spot,rice,6.72,Watchlist
municipality_year,2023,,,,,Cagayan,Baggao,3,3,91.46,76,91.46,0,0,28.33,50,0,1,Fall Armyworm,corn,17.23,Watchlist
municipality_year,2023,,,,,Cagayan,Buguey,3,3,15,42,0,15,15,51.67,70,0,2,Bacterial Leaf Blight,rice,18.07,Watchlist
municipality_year,2023,,,,,Cagayan,Camalaniugan,6,6,68.4,62,53.4,0,0,15.83,40,0,0,Plant Hopper,rice,7.97,Watchlist
municipality_year,2023,,,,,Cagayan,Gonzaga,23,23,192.7,226,184.64,38.09,38.09,26.83,50,0,2,Fall Armyworm,rice,10.53,Watchlist
municipality_year,2023,,,,,Cagayan,Iguig,13,13,439.25,528,392.75,40,40,25.38,45,0,0,Plant Hopper,rice,17.08,Watchlist
municipality_year,2023,,,,,Cagayan,Pe�a Blanca,3,3,57,24,7,50,50,11.67,15,0,0,Fall Armyworm,corn,10.67,Watchlist
municipality_year,2023,,,,,Cagayan,Piat,4,4,51.4,31,51.4,0,0,14.25,20,0,0,Rodents,corn,7.1,Watchlist
municipality_year,2023,,,,,Cagayan,Rizal,4,4,80,80,80,0,0,20,25,0,0,Fall Armyworm,corn,12.47,Watchlist
municipality_year,2023,,,,,Cagayan,Sanchez Mira,1,1,75,2,0,75,75,20,20,0,0,White Grub,hvc,24.9,Watchlist
municipality_year,2023,,,,,Cagayan,Santa Ana,1,1,0.5,17,0,0.5,0.5,60,60,0,1,Blast/Blight/Spot,rice,19.4,Watchlist
municipality_year,2023,,,,,Cagayan,Santa Teresita,2,2,45,0,5,15,15,45,50,0,1,Fall Armyworm,corn,15.55,Watchlist
municipality_year,2023,,,,,Cagayan,Smart,1,1,6.25,21,6.25,0,0,15,15,0,0,Fall Armyworm,rice,9.8,Watchlist
municipality_year,2023,,,,,Cagayan,Solana,9,9,90.6,38,91.2,0,0,16.11,25,0,0,Rbb,rice,6.36,Watchlist
municipality_year,2023,,,,,Cagayan,Sta. Ana,6,3,111.54,48,99.74,0,0,15.5,50,0,1,Bacterial Leaf Blight,rice,8.2,Watchlist
municipality_year,2023,,,,,Cagayan,Tapel,1,1,5.03,7,5.03,5.03,5.03,15,15,0,0,Fall Armyworm,rice,7.1,Watchlist
municipality_year,2023,,,,,Cagayan,Tuao,9,9,255.75,245,255.75,0,0,18.89,20,0,0,Rodents,corn,14.3,Watchlist
municipality_year,2023,,,,,Cagayan,Tuguegarao City,1,1,14,4,0,14,14,15,15,0,0,Fall Armyworm,corn,9.3,Watchlist
municipality_year,2023,,,,,Isabela,Angadanan,25,25,245.6,494,91.17,695.27,695.27,15.76,70,0,4,Fall Armyworm,corn,12.14,Watchlist
municipality_year,2023,,,,,Isabela,Aurora,110,109,2265.7,1537,1763.2,1564.5,1564.5,16.53,80,3,7,Fall Armyworm,corn,12.51,Watchlist
municipality_year,2023,,,,,Isabela,Benito Soliven,3,3,38.5,26,44.5,0,0,21.67,25,0,0,Fall Armyworm,corn,9.17,Watchlist
municipality_year,2023,,,,,Isabela,Burgos,32,32,1388.5,995,1040.5,584,584,20.1,55,0,3,Fall Armyworm,rice,19.04,Watchlist
municipality_year,2023,,,,,Isabela,Cabagan,6,6,55,271,55,0,0,25,45,0,0,Stem/Shoot/Fruit Borer,rice,16.52,Watchlist
municipality_year,2023,,,,,Isabela,Cabatuan,31,31,392.06,859,317.03,1658.78,1658.78,33.58,78,0,10,Fall Armyworm,rice,19.3,Watchlist
municipality_year,2023,,,,,Isabela,Cauayan City,15,15,1049.02,917,490.4,559,559,34.33,90,0,3,Fall Armyworm,corn,34.69,Watchlist
municipality_year,2023,,,,,Isabela,City of Ilagan,118,118,2528.2,2234,2037.6,786.25,786.25,16.14,95,3,5,Fall Armyworm,corn,13.03,Watchlist
municipality_year,2023,,,,,Isabela,Delfin Albano,17,17,439.5,371,439.5,0,0,8.24,15,0,0,Fall Armyworm,corn,10.15,Watchlist
municipality_year,2023,,,,,Isabela,Echague,22,18,98.05,694,98.05,0,0,14.77,50,0,1,Fall Armyworm,corn,11.75,Watchlist
municipality_year,2023,,,,,Isabela,Gamu,11,11,237,161,710,57,57,11.82,30,3,0,Fall Armyworm,corn,10.8,Watchlist
municipality_year,2023,,,,,Isabela,Jones,6,6,9.6,53,21.7,84.7,84.7,16.17,40,3,0,Stem/Shoot/Fruit Borer,hvc,9.17,Watchlist
municipality_year,2023,,,,,Isabela,Luna,26,26,356.25,292,180.75,175.5,175.5,14.81,30,3,0,Fall Armyworm,corn,9.97,Watchlist
municipality_year,2023,,,,,Isabela,Mallig,10,10,204.3,141,141.3,63,63,13.8,30,0,0,Fall Armyworm,corn,10.79,Watchlist
municipality_year,2023,,,,,Isabela,Naguilian,11,11,321,250,103,345,345,28,60,3,1,Fall Armyworm,corn,22.54,Watchlist
municipality_year,2023,,,,,Isabela,Quezon,10,10,367,325,160,335,335,8.8,15,0,0,Stem/Shoot/Fruit Borer,rice,17.17,Watchlist
municipality_year,2023,,,,,Isabela,Quirino,27,27,713.2,540,357.8,359,359,10.74,30,0,0,Fall Armyworm,corn,12.31,Watchlist
municipality_year,2023,,,,,Isabela,Ramon,4,4,25.6,25,35,0,0,13.75,30,0,0,Blast/Blight/Spot,hvc,5.8,Watchlist
municipality_year,2023,,,,,Isabela,Reina Mercedes,30,30,452.25,522,431.75,40.5,40.5,23.83,80,4.5,5,Fall Armyworm,corn,13.47,Watchlist
municipality_year,2023,,,,,Isabela,Roxas,39,39,649.4,454,1298.4,402,402,12.08,30,0,0,Fall Armyworm,rice,9.2,Watchlist
municipality_year,2023,,,,,Isabela,San Agustin,2,2,4.21,2,0,11.3,11.3,50,70,0,1,Disease - Fungal/Bacterial,hvc,14.1,Watchlist
municipality_year,2023,,,,,Isabela,San Guillermo,3,3,322.05,152,220,342,342,48.33,70,0,2,Fall Armyworm,corn,41.67,Moderate
municipality_year,2023,,,,,Isabela,San Manuel,14,14,725,265,43,522,522,14.64,20,0,0,Bacterial Leaf Streak,rice,20.33,Watchlist
municipality_year,2023,,,,,Isabela,San Mariano,10,10,117,141,111,328,328,40.3,75,0,4,Cassava Phytoplasma/Mosaic,cassava,20.23,Watchlist
municipality_year,2023,,,,,Isabela,San Mateo,12,12,30.11,210,30.41,8,8,22.58,70,0,2,Rbb,rice,10.28,Watchlist
municipality_year,2023,,,,,Isabela,San Pablo,1,1,30,3,55,0,0,33,33,0,0,Plant Hopper,rice,12.8,Watchlist
municipality_year,2023,,,,,Isabela,Santiago,2,2,21.5,3,21.5,0,0,10,15,0,0,Plant Hopper,rice,4.2,Watchlist
municipality_year,2023,,,,,Isabela,Santiago City,3,3,30,36,0,1119.74,1119.74,9,15,0,0,Plant Hopper,rice,15.77,Watchlist
municipality_year,2023,,,,,Isabela,Tumauini,21,21,401,130,921.5,0,0,14.19,27,3,0,Fall Armyworm,corn,8.94,Watchlist
municipality_year,2023,,,,,Nueva Vizcaya,Alfonso Casta�eda,1,1,24.14,2,0,24.14,24.14,17,17,0,0,Plant Hopper,rice,12.6,Watchlist
municipality_year,2023,,,,,Nueva Vizcaya,Ambaguio,3,3,1.5,15,1.25,0.25,0.25,2,2,0,0,Leaf Folder/Miner,rice,1.83,Watchlist
municipality_year,2023,,,,,Nueva Vizcaya,Aritao,5,5,144.09,150,0,54.09,54.09,27.4,45,0,0,Fall Armyworm,rice,18.98,Watchlist
municipality_year,2023,,,,,Nueva Vizcaya,Bagabag,13,13,66.34,109,43.84,16.5,16.5,20.85,81,0,1,Fall Armyworm,corn,8.2,Watchlist
municipality_year,2023,,,,,Nueva Vizcaya,Bambang,2,2,123,75,95,28,28,22.5,30,0,0,Fall Armyworm,corn,25.5,Watchlist
municipality_year,2023,,,,,Nueva Vizcaya,Bayombong,10,10,117,104,60,62,62,13.8,30,3,0,Fall Armyworm,rice,9.27,Watchlist
municipality_year,2023,,,,,Nueva Vizcaya,Diadi,6,6,15.4,55,11.2,0,0,11.33,30,0,0,Bacterial Leaf Streak,rice,5.43,Watchlist
municipality_year,2023,,,,,Nueva Vizcaya,Kasibu,10,10,51.37,208,25,38.37,38.37,11.3,50,0,1,Plant Hopper,rice,7.17,Watchlist
municipality_year,2023,,,,,Nueva Vizcaya,Kayapa,2,2,10,5,10,0,0,20,20,0,0,Fall Armyworm,corn,6.25,Watchlist
municipality_year,2023,,,,,Nueva Vizcaya,Quezon,11,11,149.1,113,59.1,90,90,12.82,30,0,0,Fall Armyworm,corn,9.11,Watchlist
municipality_year,2023,,,,,Nueva Vizcaya,Solano,20,20,221,264,101,100,100,16.65,80,3,1,Fall Armyworm,rice,10.59,Watchlist
municipality_year,2023,,,,,Nueva Vizcaya,Villaverde,7,7,80,55,4,400,400,26.86,90,0,1,Fall Armyworm,corn,14.39,Watchlist
municipality_year,2023,,,,,Quirino,Aglipay,27,27,456.15,354,230.4,159.75,159.75,19.81,50,0,1,Fall Armyworm,corn,11.54,Watchlist
municipality_year,2023,,,,,Quirino,Cabarroguis,33,33,505,466,268.8,229.2,229.2,13.58,40,3,0,Fall Armyworm,corn,10.49,Watchlist
municipality_year,2023,,,,,Quirino,Diffun,58,57,884.94,567,586.64,292.3,292.3,15.6,60,3,3,Fall Armyworm,corn,9.63,Watchlist
municipality_year,2023,,,,,Quirino,Maddela,52,51,891.3,906,514.8,294.5,294.5,24.52,60,0,7,Fall Armyworm,corn,13.13,Watchlist
municipality_year,2023,,,,,Quirino,Nagtipunan,12,12,638.5,483,602.5,36,36,20.92,40,0,0,Fall Armyworm,corn,16.52,Watchlist
municipality_year,2023,,,,,Quirino,Saguday,13,13,261,168,214,47,47,19,50,0,1,Fall Armyworm,corn,11.22,Watchlist
municipality_year,2024,,,,,Cagayan,Alcala,1,0,74,82,74,0,0,15,15,3,0,Fall Armyworm,corn,33.1,Watchlist
municipality_year,2024,,,,,Cagayan,Amulung,2,2,22.5,18,22.5,0,0,15,20,5,0,Plant Hopper,rice,15.9,Watchlist
municipality_year,2024,,,,,Cagayan,Aparri,1,1,21.58,79,21.58,0,0,15,15,3,0,Rodents,rice,26.5,Watchlist
municipality_year,2024,,,,,Cagayan,Baggao,1,0,13.13,16,13.13,0,0,10,10,3,0,Fall Armyworm,corn,13.2,Watchlist
municipality_year,2024,,,,,Cagayan,Ballesteros,11,11,192.95,137,159.25,33.7,33.7,7.79,22,3,0,Plant Hopper,rice,12.96,Watchlist
municipality_year,2024,,,,,Cagayan,Buguey,15,15,294,49.4,291,3,3,25.73,50,5.4,8,Fall Armyworm,corn,18.91,Watchlist
municipality_year,2024,,,,,Cagayan,Gattaran,6,6,103.17,268,103.17,0,0,30.83,40,5,0,Fall Armyworm,corn,25.8,Watchlist
municipality_year,2024,,,,,Cagayan,Gonzaga,50,49,616.2,684,558.61,58.59,58.59,10.84,90,3.32,3,Disease - Fungal/Bacterial,rice,12.21,Watchlist
municipality_year,2024,,,,,Cagayan,Iguig,3,3,8.5,41,8.5,0,0,15,20,4.33,0,Fall Armyworm,corn,14.9,Watchlist
municipality_year,2024,,,,,Cagayan,Lallo,3,3,88.82,117,88.82,0,0,13.33,15,4,0,Rodents,rice,22.33,Watchlist
municipality_year,2024,,,,,Cagayan,Lasam,3,3,32.23,21,32.23,0,0,5.67,7,3,0,Fall Armyworm,corn,9.63,Watchlist
municipality_year,2024,,,,,Cagayan,Pamplona,7,7,412.41,312,412.41,0,0,10,10,3,0,Fall Armyworm,corn,23,Watchlist
municipality_year,2024,,,,,Cagayan,Solana,7,7,145,117,145,0,0,14.29,20,3,0,Fall Armyworm,corn,15.44,Watchlist
municipality_year,2024,,,,,Cagayan,Sta. Ana,19,19,155.54,116,90.14,74.4,74.4,11.74,50,4.05,4,Fall Armyworm,rice,13.11,Watchlist
municipality_year,2024,,,,,Cagayan,Sta. Praxedes,6,6,15.6,54,15.6,0,0,22.28,30,4.83,0,Bacterial Leaf Blight,rice,16.37,Watchlist
municipality_year,2024,,,,,Cagayan,Sta. Teresita,24,24,327.46,269,327.46,0,0,15.83,40,3.75,0,Rodents,corn,14.81,Watchlist
municipality_year,2024,,,,,Cagayan,Sto. Ni�o,2,2,61.24,154,61.24,0,0,22,40,4,0,Rbb,rice,23.75,Watchlist
municipality_year,2024,,,,,Cagayan,Tuao,2,0,20.02,19,20.02,0,0,6,10,3,0,Rbb,rice,10.25,Watchlist
municipality_year,2024,,,,,Cagayan,Tuguegarao City,10,10,122.05,127,122.05,0,0,18.15,50.7,5.1,1,Fall Armyworm,corn,17.92,Watchlist
municipality_year,2024,,,,,Isabela,Alicia,3,3,20,29,10,10,10,7.67,8,3,0,Semi Looper,rice,10.9,Watchlist
municipality_year,2024,,,,,Isabela,Angadanan,25,23,170.63,489,161.03,10.6,10.6,23.12,50,4.12,6,Fall Armyworm,corn,17.88,Watchlist
municipality_year,2024,,,,,Isabela,Aurora,106,105,1038.64,1930,723.57,339.07,339.07,17.79,60,4.02,20,Fall Armyworm,corn,17.62,Watchlist
municipality_year,2024,,,,,Isabela,Burgos,53,53,500.55,829,327.2,178.35,178.35,10.7,35,2.96,2,Leaf Folder/Miner,rice,13.42,Watchlist
municipality_year,2024,,,,,Isabela,Cabagan,4,4,38.09,23,37.09,1,1,4.08,10,3.5,0,Bacterial Leaf Blight,rice,9.68,Watchlist
municipality_year,2024,,,,,Isabela,Cabatuan,72,72,556.26,1303,541.52,108.35,108.35,13.41,60,3.97,20,Fall Armyworm,rice,15.47,Watchlist
municipality_year,2024,,,,,Isabela,Cauayan City,64,64,2197.26,2024,331.28,1935.98,1935.98,32.23,85,6.06,34,Cassava Phytoplasma/Mosaic,cassava,33.23,Watchlist
municipality_year,2024,,,,,Isabela,City of Ilagan,76,76,1683.44,1087,926.24,754.2,754.2,29.41,85,5.2,28,Fall Armyworm,corn,23.51,Watchlist
municipality_year,2024,,,,,Isabela,Cordon,8,8,282.21,133,280.78,1.43,1.43,27.88,60,3.12,4,Fall Armyworm,rice,20.9,Watchlist
municipality_year,2024,,,,,Isabela,Delfin Albano,4,4,65.2,48,78.2,0,0,35.15,70,3.5,1,Bacterial Leaf Streak,rice,19.75,Watchlist
municipality_year,2024,,,,,Isabela,Echague,29,29,760.35,763,758.95,3.39,3.39,34.93,60,2.1,12,Fall Armyworm,corn,21.78,Watchlist
municipality_year,2024,,,,,Isabela,Gamu,40,40,1055.55,753,583.95,480.9,480.9,10.22,59,2.85,1,Rodents,rice,13.66,Watchlist
municipality_year,2024,,,,,Isabela,Jones,8,8,26.1,76,16.09,10.01,10.01,22.5,40,3.75,2,Fall Armyworm,corn,14.96,Watchlist
municipality_year,2024,,,,,Isabela,Luna,48,48,643.54,907,453.75,123.54,123.54,14.62,50,3.38,4,Fall Armyworm,rice,16.29,Watchlist
municipality_year,2024,,,,,Isabela,Mallig,25,25,200.85,137,180.85,0,0,14.49,60,3.64,7,Fall Armyworm,rice,12.11,Watchlist
municipality_year,2024,,,,,Isabela,Naguilian,23,23,767,831,294.5,425,425,20.61,50,5.52,10,Cassava Phytoplasma/Mosaic,rice,30.79,Watchlist
municipality_year,2024,,,,,Isabela,Quezon,22,22,246.31,188,218.31,0,0,12.64,55,2.36,1,Rbb,rice,10.71,Watchlist
municipality_year,2024,,,,,Isabela,Quirino,26,26,434.7,305,412.45,3.25,3.25,13.81,55,2.38,1,Fall Armyworm,rice,12.55,Watchlist
municipality_year,2024,,,,,Isabela,Ramon,10,10,117.39,162,113.79,3.6,3.6,13.46,30,4.2,0,Leaf Folder/Miner,rice,16.1,Watchlist
municipality_year,2024,,,,,Isabela,Reina Mercedes,55,55,151.75,503,155.54,6.3,6.3,17.81,70,3.91,7,Fall Armyworm,corn,13.72,Watchlist
municipality_year,2024,,,,,Isabela,Roxas,76,76,878.35,540,1050.35,10,10,13.76,77,3.61,18,Fall Armyworm,rice,12.76,Watchlist
municipality_year,2024,,,,,Isabela,San Agustin,3,3,32,50,32,0,0,16.67,20,1.67,0,Fall Armyworm,corn,12.5,Watchlist
municipality_year,2024,,,,,Isabela,San Isidro,7,7,82.98,165,74.24,8.74,8.74,6.64,11.5,3.57,0,Leaf Folder/Miner,rice,15.37,Watchlist
municipality_year,2024,,,,,Isabela,San Manuel,19,19,434.24,703,226.1,265.1,265.1,13.79,25,5.32,6,Stem/Shoot/Fruit Borer,hvc,26.63,Watchlist
municipality_year,2024,,,,,Isabela,San Mariano,1,1,17.5,16,17.5,0,0,87.5,87.5,7,1,Fall Armyworm,corn,40,Moderate
municipality_year,2024,,,,,Isabela,San Mateo,10,10,75.5,173,56.8,10.1,10.1,23.9,70,4,4,Fall Armyworm,corn,18.18,Watchlist
municipality_year,2024,,,,,Isabela,San Pablo,1,1,8,10,8,39,39,17,17,7,1,Disease - Fungal/Bacterial,corn,27.4,Watchlist
municipality_year,2024,,,,,Isabela,Santiago City,38,38,383.09,410,355.43,30.03,30.03,8.72,60,4.11,6,Plant Hopper,rice,13.23,Watchlist
municipality_year,2024,,,,,Isabela,Sta Maria,7,7,153.1,99,30,123.1,123.1,23.86,60,4.14,2,Rbb,rice,22.11,Watchlist
municipality_year,2024,,,,,Isabela,Sto. Tomas,4,4,16,20,16,0,0,17.5,30,3,0,Rbb,rice,11.2,Watchlist
municipality_year,2024,,,,,Isabela,Tumauini,23,23,290.5,255,220,277,277,12.04,40,3.61,1,Bacterial Leaf Streak,rice,15.56,Watchlist
municipality_year,2024,,,,,Nueva Vizcaya,Alfoso Castaneda,3,3,55,98,35,20,20,36.67,50,9,3,Red Spider Mites,hvc,35.97,Moderate
municipality_year,2024,,,,,Nueva Vizcaya,Ambaguio,2,2,1,2,1,0,0,50,50,3,2,Golden Apple Snail,rice,17.9,Watchlist
municipality_year,2024,,,,,Nueva Vizcaya,Aritao,28,26,183.06,269,251.2,9.5,9.5,42.68,75,6.5,18,Cutworm/Armyworm,hvc,24.82,Watchlist
municipality_year,2024,,,,,Nueva Vizcaya,Bagabag,39,39,1356.66,2016,757.56,325,325,19.77,80,3.15,5,Plant Hopper,rice,23.85,Watchlist
municipality_year,2024,,,,,Nueva Vizcaya,Bambang,15,14,111,182,101,24,24,22.53,70,6.2,8,Cutworm/Armyworm,hvc,20.29,Watchlist
municipality_year,2024,,,,,Nueva Vizcaya,Bayombong,13,13,476,950,409,82,82,18.85,100,2.54,2,Blast/Blight/Spot,rice,25.92,Watchlist
municipality_year,2024,,,,,Nueva Vizcaya,Diadi,9,9,108,70,95,13,13,23.67,54,1.89,2,Fall Armyworm,corn,12.83,Watchlist
municipality_year,2024,,,,,Nueva Vizcaya,Dupax del Sur,5,5,13.6,64,63.2,0,0,18,30,5.4,2,Plant Hopper,rice,17.08,Watchlist
municipality_year,2024,,,,,Nueva Vizcaya,Kasibu,28,28,245.85,293,211.18,32.52,32.52,10.14,49.86,3.14,3,Plant Hopper,rice,11.56,Watchlist
municipality_year,2024,,,,,Nueva Vizcaya,Kayapa,5,5,70,136,52,21,21,22,60,4.2,2,Bacterial Leaf Blight,rice,21.9,Watchlist
municipality_year,2024,,,,,Nueva Vizcaya,Quezon,19,19,163.05,223,133.05,30,30,18.35,50,3.11,1,Leaf Folder/Miner,rice,13.78,Watchlist
municipality_year,2024,,,,,Nueva Vizcaya,Solano,39,39,1135.3,2076,659.5,475.8,475.8,17.92,50,1.82,1,Bacterial Leaf Blight,rice,22.49,Watchlist
municipality_year,2024,,,,,Quirino,Aglipay,83,83,2011.75,1266,863,989.5,989.5,14.25,70,4.3,21,Cassava Phytoplasma/Mosaic,rice,18.83,Watchlist
municipality_year,2024,,,,,Quirino,Cabarroguis,79,79,863.65,842,567.8,307.85,307.85,11.14,66,3.61,12,Plant Hopper,rice,13.29,Watchlist
municipality_year,2024,,,,,Quirino,Diffun,104,104,1331.09,1354,1145.43,174.54,174.54,13.03,55,3.4,10,Plant Hopper,rice,14.02,Watchlist
municipality_year,2024,,,,,Quirino,Maddela,50,50,1025.4,890,822,221.9,221.9,17.52,50,2.88,1,Fall Armyworm,rice,16.44,Watchlist
municipality_year,2024,,,,,Quirino,Nagtipunan,58,58,1046.5,1249,921.3,121.2,121.2,18.05,70,2.9,2,Fall Armyworm,corn,15.7,Watchlist
municipality_year,2024,,,,,Quirino,Saguday,4,4,53.1,70,53.1,0,0,32.5,50,3,1,Fall Armyworm,corn,19.25,Watchlist
municipality_year,2025,,,,,Cagayan,Abulug,22,22,747.95,528,627.15,120.8,120.8,21.37,100,5.18,6,Fall Armyworm,corn,25.51,Watchlist
municipality_year,2025,,,,,Cagayan,Alcala,2,2,20,36,20,0,0,20,30,3,0,Stem/Shoot/Fruit Borer,rice,15.85,Watchlist
municipality_year,2025,,,,,Cagayan,Amulung,26,26,598.92,534,587.92,21,21,26.69,100,7,18,Fall Armyworm,corn,26.05,Watchlist
municipality_year,2025,,,,,Cagayan,Baggao,11,11,511.95,455,511.95,0,0,31.82,50,3.91,1,Plant Hopper,rice,27.15,Watchlist
municipality_year,2025,,,,,Cagayan,Ballesteros,4,4,29.2,21,0,29.2,29.2,1.3,4,4.75,0,Plant Hopper,rice,12.07,Watchlist
municipality_year,2025,,,,,Cagayan,Buguey,9,8,258.3,130,190.75,60.85,60.85,22.6,40,4.89,2,Disease - Fungal/Bacterial,corn,22.26,Watchlist
municipality_year,2025,,,,,Cagayan,Camalaniugan,5,5,15.85,7,15.85,0,0,1.77,4.03,5.4,1,Plant Hopper,rice,10.36,Watchlist
municipality_year,2025,,,,,Cagayan,Claveria,9,9,500.05,334,184.96,315.09,315.09,47.22,65,8.33,9,Bacterial Leaf Blight,rice,46.77,Moderate
municipality_year,2025,,,,,Cagayan,Enrile,2,2,25,25,5,20,20,40,40,5,0,Fall Armyworm,corn,25.15,Watchlist
municipality_year,2025,,,,,Cagayan,Gattaran,17,17,160.99,188,141.74,6,6,22.82,95,5.18,5,Plant Hopper,rice,18.34,Watchlist
municipality_year,2025,,,,,Cagayan,Gonzaga,80,78,1005.01,617,546.04,434.28,434.28,33.85,100,4.01,31,Bacterial Leaf Streak,rice,19.32,Watchlist
municipality_year,2025,,,,,Cagayan,Iguig,16,16,237.4,138,237.4,0,0,16.88,50,3.38,1,Blast/Blight/Spot,rice,13.96,Watchlist
municipality_year,2025,,,,,Cagayan,Lallo,11,11,319.36,278,311.36,8,8,34.09,50,3.18,2,Bacterial Leaf Blight,rice,23.64,Watchlist
municipality_year,2025,,,,,Cagayan,Lasam,9,9,379.9,310,203.25,176.65,176.65,37.91,75,7.22,5,Bacterial Leaf Blight,rice,35.66,Moderate
municipality_year,2025,,,,,Cagayan,Pamplona,7,7,537.82,356,365.23,172.59,172.59,39.57,80,7,3,Bacterial Leaf Blight,rice,41.86,Moderate
municipality_year,2025,,,,,Cagayan,Rizal,8,8,129,178,129,0,0,41.25,50,4.5,6,Fall Armyworm,corn,25.54,Watchlist
municipality_year,2025,,,,,Cagayan,San Mariano,1,1,5,2,0,5,5,100,100,5,1,Fall Armyworm,corn,35.6,Moderate
municipality_year,2025,,,,,Cagayan,Sanchez Mira,3,3,228.65,153,105,123.65,123.65,41.67,55,8.33,3,Bacterial Leaf Streak,rice,52.83,Moderate
municipality_year,2025,,,,,Cagayan,Solana,6,6,142.2,115,142.2,0,0,18.6,34,6,2,Fall Armyworm,rice,22.53,Watchlist
municipality_year,2025,,,,,Cagayan,Sta. Ana,10,8,283.05,199,35.75,247.3,247.3,28.7,100,4.8,3,Bacterial Leaf Streak,rice,24.02,Watchlist
municipality_year,2025,,,,,Cagayan,Sta. Praxedes,3,3,85.51,107,29,56.51,56.51,51.67,75,5,2,Leaf Folder/Miner,rice,37.67,Moderate
municipality_year,2025,,,,,Cagayan,Sta. Teresita,15,15,123.05,123,123.05,0,0,39.16,100,3,3,Fall Armyworm,corn,17.9,Watchlist
municipality_year,2025,,,,,Cagayan,Sto. Ni�o,10,10,276,322,276,0,0,32,100,4.5,3,Fall Armyworm,rice,25.57,Watchlist
municipality_year,2025,,,,,Cagayan,Tuao,1,1,10,10,10,0,0,20,20,5,0,Fall Armyworm,corn,17.2,Watchlist
municipality_year,2025,,,,,Isabela,Alicia,4,4,38,130,38,0,0,13.75,20,4,0,Bacterial Leaf Streak,rice,19.55,Watchlist
municipality_year,2025,,,,,Isabela,Angadanan,24,24,173.8,405,141.3,102.5,102.5,21.57,50,2.17,2,Fall Armyworm,corn,14.94,Watchlist
municipality_year,2025,,,,,Isabela,Aurora,95,95,397.45,1732,288.98,172.82,172.82,15.59,60,3.99,13,Fall Armyworm,hvc,16.01,Watchlist
municipality_year,2025,,,,,Isabela,Benito Soliven,1,1,19.5,22,19.5,0,0,30,30,5,0,Plant Hopper,rice,23.9,Watchlist
municipality_year,2025,,,,,Isabela,Burgos,54,54,182.18,752,164.53,21.15,21.15,11.2,60,3.15,3,Stem/Shoot/Fruit Borer,rice,12.13,Watchlist
municipality_year,2025,,,,,Isabela,Cabagan,3,3,104.4,13,14.4,2.2,2.2,54.33,90,7.67,2,Disease - Fungal/Bacterial,hvc,32,Watchlist
municipality_year,2025,,,,,Isabela,Cabatuan,65,65,270.75,1105,262.42,53.48,53.48,11.07,40,3.58,4,Leaf Folder/Miner,rice,13.74,Watchlist
municipality_year,2025,,,,,Isabela,Cauayan City,27,27,136.85,540,99.1,37.75,37.75,14.74,80,3.52,1,Fall Armyworm,corn,15.56,Watchlist
